id,regija,upravna_enota,obcina,kraj,povrsina,vrsta_hise,leto,adaptirana,zemljisce,cena
6185346,Podravska,Pesnica,Kungota,KOZJAK NAD PESNICO,104.0,samostojna,2008,,1220.0,44000.0
6292705,Podravska,Pesnica,Kungota,KOZJAK NAD PESNICO,280.0,samostojna,2002,,838.0,219900.0
6223200,Podravska,Pesnica,Kungota,KOZJAK NAD PESNICO,544.8,samostojna,1983,2010,444.0,250000.0
6152836,Podravska,Pesnica,Šentilj,KOZJAK PRI CERŠAKU,163.0,samostojna,1810,1955,2216.0,59000.0
6284792,Podravska,Pesnica,Šentilj,"KOZJAK PRI CERŠAKU, 15",110.0,samostojna,1920,1950,14000.0,65000.0
6270535,J. Primorska,Sežana,Divača,"KOZJANE, NA ROBU VASI",120.0,samostojna,1906,2010,823.0,86000.0
6216357,J. Primorska,Sežana,Divača,"KOZJANE, SMER KOZINA - PRI TATRAH",90.0,samostojna,1920,1985,1543.0,65000.0
6324710,J. Primorska,Koper,Koper,KOZLOVIČI,90.0,vrstna,1890,,5000.0,150000.0
6374327,J. Primorska,Koper,Koper,KOZLOVIČI,90.2,samostojna,1860,,5274.0,149000.0
6335422,Pomurska,Murska Sobota,Tišina,KRAJNA,97.5,samostojna,1959,,2284.0,60000.0
6298521,Savinjska,Šentjur,Šentjur,KRAJNČICA,250.0,samostojna,2007,2014,580.2,230000.0
6348589,Gorenjska,Kranj,Kranj,KRANJ,106.0,dvojček,2020,,268.0,205000.0
6349333,Gorenjska,Kranj,Kranj,KRANJ,110.0,dvojček,2020,,250.0,199900.0
6367762,Gorenjska,Kranj,Kranj,KRANJ,125.0,dvojček,2020,,250.0,259000.0
6371964,Gorenjska,Kranj,Kranj,KRANJ,125.0,dvojček,2020,,259.0,259000.0
6373331,Gorenjska,Kranj,Kranj,KRANJ,135.5,dvojček,2020,,251.0,200000.0
6351539,Gorenjska,Kranj,Kranj,KRANJ,150.0,samostojna,2008,,2054.0,345000.0
6360177,Gorenjska,Kranj,Kranj,KRANJ,197.0,dvojček,2016,,224.0,329500.0
6238105,Gorenjska,Kranj,Kranj,KRANJ,200.0,samostojna,1973,2013,,650000.0
6354179,Gorenjska,Kranj,Kranj,KRANJ,201.0,samostojna,2019,,356.0,495000.0
6355737,Gorenjska,Kranj,Kranj,KRANJ,201.5,samostojna,2017,,356.0,495000.0
6299150,Gorenjska,Kranj,Kranj,KRANJ,220.0,samostojna,2010,,550.0,399000.0
6286712,Gorenjska,Kranj,Kranj,KRANJ,252.9,dvojček,1967,,543.0,250000.0
6277022,Gorenjska,Kranj,Kranj,KRANJ,258.8,samostojna,1950,2010,544.0,245000.0
6262477,Gorenjska,Kranj,Kranj,KRANJ,330.0,samostojna,1966,1994,765.0,280000.0
6182554,Gorenjska,Kranj,Kranj,KRANJ,350.0,samostojna,2002,2010,2600.0,999000.0
6343498,Gorenjska,Kranj,Kranj,KRANJ,352.0,atrijska,1989,2019,357.0,330000.0
6341432,Gorenjska,Kranj,Kranj,KRANJ,460.0,samostojna,1910,2013,1200.0,259000.0
6279832,Gorenjska,Kranj,Kranj,"KRANJ, BAŠELJ",255.0,samostojna,1981,2018,810.0,269000.0
6235093,Gorenjska,Kranj,Kranj,"KRANJ, BLIŽINA",751.5,samostojna,1984,,725.0,600000.0
6324584,Gorenjska,Kranj,Kranj,"KRANJ, ČIRČE",280.0,samostojna,1977,,690.0,229000.0
6230311,Gorenjska,Kranj,Kranj,"KRANJ, DRULOVKA",106.0,dvojček,2020,,268.0,205000.0
6371230,Gorenjska,Kranj,Kranj,"KRANJ, DRULOVKA",427.4,atrijska,2003,2015,819.0,760000.0
6342292,Gorenjska,Kranj,Kranj,"KRANJ, DVE HISI ZA ENO CENO",375.9,dvostanovanjska,1977,1996,573.0,249000.0
6344268,Gorenjska,Kranj,Kranj,"KRANJ, HRASTJE",135.5,dvojček,2020,,251.0,200000.0
6369815,Gorenjska,Kranj,Kranj,"KRANJ, KOKRICA",125.0,dvojček,2020,,250.0,259000.0
6348603,Gorenjska,Kranj,Kranj,"KRANJ, LAHOVČE",116.0,dvojček,2013,,180.0,120000.0
6368657,Gorenjska,Kranj,Kranj,"KRANJ, OKOLICA",155.0,dvojček,2020,,377.0,230000.0
6324824,Gorenjska,Kranj,Kranj,"KRANJ, OKOLICA",300.0,samostojna,2007,,1163.0,390000.0
5327727,Gorenjska,Kranj,Kranj,"KRANJ, OKOLICA",510.0,samostojna,2001,,2642.0,999999.0
6268103,Gorenjska,Kranj,Kranj,"KRANJ, OKOLICA KRANJA",304.8,samostojna,2000,2017,1144.0,369000.0
6074656,Gorenjska,Kranj,Kranj,"KRANJ, OKOLICA KRANJA",320.0,dvojček,2016,,472.0,200000.0
6368722,Gorenjska,Kranj,Kranj,"KRANJ, OREHEK",231.0,samostojna,2001,,400.0,345000.0
6343965,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO",107.0,samostojna,1920,,416.0,135000.0
6362157,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO",200.0,dvojček,1967,,499.0,289000.0
6364809,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO",225.0,trojček,1966,,,225000.0
6235179,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO",293.1,samostojna,1985,2010,641.0,349000.0
6356178,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO",500.0,samostojna,1996,2006,503.0,335000.0
6354739,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO",503.0,samostojna,1996,2006,503.0,335000.0
6356844,Gorenjska,Kranj,Kranj,"KRANJ, PRIMSKOVO - CESTA NA KLANEC",500.0,dvostanovanjska,1996,2006,503.0,360000.0
6249216,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",121.97,dvojček,2019,,337.0,310000.0
6373914,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",122.0,dvojček,2020,,251.0,253000.0
6273040,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",122.22,dvojček,2019,,312.0,310000.0
6373918,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",122.5,dvojček,2020,,253.0,250000.0
6373908,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",123.0,dvojček,2020,,271.0,255000.0
6373912,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",123.0,dvojček,2020,,261.0,251000.0
6291388,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",180.0,vrstna,1958,2019,55.0,242000.0
6234347,Gorenjska,Kranj,Kranj,"KRANJ, STRAŽIŠČE",270.0,samostojna,2018,,670.0,339000.0
6192651,Gorenjska,Kranj,Kranj,"KRANJ, TRSTENIK",305.0,samostojna,2000,2017,1144.0,369000.0
6345644,Gorenjska,Kranj,Kranj,"KRANJ, ZGORNJA BESNICA",198.0,dvostanovanjska,1992,,887.0,148000.0
6312059,Gorenjska,Kranj,Kranj,"KRANJ, ZLATO POLJE",155.98,dvojček,2019,,250.0,231000.0
6347866,Gorenjska,Kranj,Kranj,"KRANJ, ZLATO POLJE",158.98,dvojček,2020,,295.0,252945.0
6262313,Gorenjska,Kranj,Kranj,"KRANJ, ZLATO POLJE",330.0,dvostanovanjska,1966,,765.0,280000.0
6308855,Gorenjska,Kranj,Kranj,"KRANJ, ZLATO POLJE",330.0,samostojna,1965,2011,765.0,260000.0
6349119,Gorenjska,Kranj,Kranj,"KRANJ, ZLATO POLJE",330.0,dvostanovanjska,1965,2011,765.0,270000.0
6343134,Gorenjska,Jesenice,Kranjska Gora,KRANJSKA GORA,119.0,vrstna,1998,,193.0,380000.0
6368051,Gorenjska,Jesenice,Kranjska Gora,KRANJSKA GORA,119.0,vrstna,1998,,193.0,380000.0
6348156,Gorenjska,Jesenice,Kranjska Gora,KRANJSKA GORA,140.1,vrstna,1998,,196.0,430000.0
6283203,Gorenjska,Jesenice,Kranjska Gora,KRANJSKA GORA,160.0,vrstna,1998,2012,196.0,465000.0
5971685,Gorenjska,Jesenice,Kranjska Gora,KRANJSKA GORA,310.0,samostojna,2004,,1480.0,1200000.0
6363288,Gorenjska,Jesenice,Kranjska Gora,"KRANJSKA GORA, CENTER",200.0,samostojna,1987,2009,475.0,450000.0
6279481,Gorenjska,Jesenice,Kranjska Gora,"KRANJSKA GORA, LOG",171.8,vrstna,1998,,193.0,380000.0
6210845,Gorenjska,Jesenice,Kranjska Gora,"KRANJSKA GORA, OKOLICA",329.5,samostojna,1990,,63862.0,650000.0
6301327,Gorenjska,Jesenice,Kranjska Gora,"KRANJSKA GORA, SAVSKO NASELJE",119.0,vrstna,1998,2015,193.0,380000.0
6345086,Podravska,Ptuj,Ptuj,KRČEVINA PRI VURBERGU,450.0,samostojna,2006,,20000.0,1600000.0
6363745,Podravska,Ptuj,Ptuj,KRČEVINA PRI VURBERGU,575.0,samostojna,2006,,22291.0,1600000.0
6371423,Podravska,Lenart,Sveta Ana,KREMBERK,55.04,samostojna,1990,2000,2285.0,43000.0
6373378,Posavska,Krško,Krško,KREMEN,75.0,samostojna,1953,2016,1270.0,88000.0
6302946,Posavska,Krško,Krško,KREMEN,517.1,samostojna,2007,,6836.0,750000.0
6055827,J. Primorska,Sežana,Sežana,"KREPLJE, DUTOVLJE OKOLICA",130.0,vrstna,1800,1930,475.0,76000.0
6342633,LJ-okolica,Litija,Litija,KRESNICE,250.0,samostojna,2015,,1622.0,400000.0
6327492,LJ-okolica,Litija,Litija,KRESNIŠKE POLJANE,68.0,dvojček,1952,,,72000.0
6368303,LJ-okolica,Litija,Litija,"KRESNIŠKE POLJANE, NA OBROBJU NASELJA - POD GOZDOM",115.9,samostojna,2008,,635.0,124000.0
6293073,LJ-okolica,Litija,Litija,KRESNIŠKI VRH,248.2,samostojna,1984,,1686.0,98000.0
6312891,Dolenjska,Trebnje,Trebnje,KRIŠKA REBER,132.0,samostojna,2018,,1072.0,139000.0
6355150,LJ-okolica,Grosuplje,Ivančna Gorica,KRIŠKA VAS,100.0,samostojna,2018,,4000.0,129000.0
6212117,LJ-okolica,Grosuplje,Ivančna Gorica,KRIŠKA VAS,150.0,samostojna,2018,,543.0,127000.0
6374184,LJ-okolica,Grosuplje,Ivančna Gorica,KRIŠKA VAS,152.1,samostojna,2008,2014,482.0,235000.0
6290761,LJ-okolica,Grosuplje,Ivančna Gorica,"KRIŠKA VAS, POLŽEVO",83.0,samostojna,1980,2012,627.0,172000.0
6356754,Zasavska,Hrastnik,Hrastnik,KRIŠTANDOL,14800.0,samostojna,1950,,,19900.0
6122947,J. Primorska,Sežana,Sežana,KRIŽ,125.0,vrstna,1930,2000,300.0,320000.0
6134026,J. Primorska,Sežana,Sežana,KRIŽ,150.0,samostojna,1993,,1545.0,149000.0
6365116,J. Primorska,Sežana,Sežana,KRIŽ,214.0,samostojna,1975,2018,3000.0,390000.0
6370145,J. Primorska,Sežana,Sežana,KRIŽ,326.0,samostojna,2006,,280.0,280000.0
6301755,LJ-okolica,Kamnik,Komenda,KRIŽ,346.0,samostojna,1979,2011,781.0,318000.0
6301757,LJ-okolica,Kamnik,Komenda,KRIŽ,346.0,dvostanovanjska,1979,2011,781.0,318000.0
6369404,J. Primorska,Sežana,Sežana,KRIŽ,364.0,samostojna,1999,,,480000.0
6364024,J. Primorska,Sežana,Sežana,"KRIŽ, KRIZ 36",364.0,samostojna,1999,,1200.0,480000.0
6353759,Dolenjska,Novo mesto,Novo mesto,KRIŽE,120.8,samostojna,1910,2018,596.0,110000.0
6370453,Gorenjska,Tržič,Tržič,"KRIŽE, ZGORNJE VETRNO",250.0,samostojna,1890,,1500.0,590000.0
6356880,Pomurska,Ljutomer,Križevci,KRIŽEVCI PRI LJUTOMERU,141.0,samostojna,2013,2013,1313.0,103000.0
6230544,S.Primorska,Ajdovščina,Ajdovščina,"KRIŽNA GORA, GOZD",57.5,vrstna,1870,1999,31331.0,49000.0
6037083,LJ-okolica,Grosuplje,Ivančna Gorica,KRKA,110.0,samostojna,2011,,396.0,240000.0
6373209,LJ-okolica,Grosuplje,Ivančna Gorica,KRKA,283.0,samostojna,1978,,3332.0,180000.0
6372167,LJ-okolica,Grosuplje,Ivančna Gorica,"KRKA, NA ROBU VASI",155.0,samostojna,1971,,581.0,185000.0
6310099,J. Primorska,Koper,Koper,KRKAVČE,90.0,vrstna,1800,1980,,135000.0
6312122,J. Primorska,Koper,Koper,KRKAVČE,132.0,vrstna,1900,,59.0,85000.0
6317684,J. Primorska,Koper,Koper,KRKAVČE,153.0,samostojna,1900,1999,2620.0,189500.0
6221509,J. Primorska,Koper,Koper,KRKAVČE,250.0,vrstna,1900,,400.0,100000.0
6227224,J. Primorska,Koper,Koper,"KRKAVČE, INVESTICIJSKA NEPREMIČNINA V VASI",320.0,samostojna,1900,2012,1230.0,599000.0
6267122,Posavska,Sevnica,Sevnica,KRMELJ,143.7,samostojna,1975,,524.0,69000.0
6363037,Posavska,Sevnica,Sevnica,KRMELJ,150.0,samostojna,2003,,,110000.0
6372718,Posavska,Sevnica,Sevnica,KRMELJ,274.0,samostojna,1996,,1600.0,170000.0
6366438,Gorenjska,Radovljica,Gorje,KRNICA,50.0,samostojna,1870,,1066.0,76000.0
6334053,Gorenjska,Radovljica,Gorje,KRNICA,156.2,samostojna,1977,2014,466.0,160000.0
6373041,Pomurska,Murska Sobota,Murska Sobota,KROG,184.0,samostojna,1959,,999.0,70000.0
6304225,S.Primorska,Nova Gorica,Nova Gorica,KROMBERK,340.0,samostojna,2006,,1000.0,245000.0
6372332,Gorenjska,Radovljica,Radovljica,KROPA,208.0,samostojna,1794,2015,320.0,157000.0
5937907,Gorenjska,Radovljica,Radovljica,KROPA,375.0,samostojna,1699,,203.0,20000.0
6352048,Gorenjska,Radovljica,Radovljica,"KROPA, RADOVLJICA",234.0,samostojna,1875,2008,268.0,128000.0
6373309,Pomurska,Murska Sobota,Hodoš,KRPLIVNIK,76.0,samostojna,1965,,767.0,4300.0
6371314,Posavska,Brežice,Brežice,KRŠKA VAS,133.0,samostojna,1968,1998,552.0,65000.0
6373264,Posavska,Brežice,Brežice,KRŠKA VAS,140.0,samostojna,1960,,700.0,180000.0
6306506,Posavska,Brežice,Brežice,KRŠKA VAS,431.9,samostojna,2000,,999.0,300000.0
6301703,Posavska,Krško,Krško,KRŠKO,153.7,samostojna,1850,1995,556.0,100000.0
6303576,Posavska,Krško,Krško,KRŠKO,168.0,hiša,1900,2010,60.0,158000.0
6309158,Posavska,Krško,Krško,KRŠKO,168.0,samostojna,2019,,645.0,175000.0
6121736,Posavska,Krško,Krško,KRŠKO,255.6,samostojna,1930,2016,1800.0,128000.0
5867566,Posavska,Krško,Krško,KRŠKO,300.0,samostojna,2014,,16925.0,255000.0
6258097,Posavska,Krško,Krško,KRŠKO,300.0,samostojna,1959,2015,,175000.0
6180802,Posavska,Krško,Krško,KRŠKO,543.0,samostojna,1996,,1705.0,885000.0
6168949,Posavska,Krško,Krško,"KRŠKO, DVOREC",1139.4,samostojna,1800,,3681.0,85000.0
6065580,Posavska,Krško,Krško,"KRŠKO, NARPEL",375.0,samostojna,1960,1999,989.0,170000.0
6285136,Posavska,Krško,Krško,"KRŠKO, PRI OSNOVNI ŠOLI, NAD CENTROM KK",167.0,dvojček,1960,,,100000.0
6274589,Posavska,Krško,Krško,"KRŠKO, ROSTOHARJEVA ULICA",550.0,samostojna,1967,2006,1893.0,420000.0
6356375,Posavska,Krško,Krško,"KRŠKO, STARO MESTNO JEDRO",201.0,samostojna,1956,,163.0,69900.0
6285088,Posavska,Krško,Krško,"KRŠKO, VIDEM",400.0,samostojna,1850,2000,1846.0,107000.0
6276449,LJ-okolica,Domžale,Domžale,KRTINA,116.0,samostojna,1927,,889.0,140000.0
6362926,LJ-okolica,Domžale,Domžale,"KRTINA, 16. SOB - ZA INVESTICIJO",421.6,samostojna,2003,,688.0,360000.0
6346355,LJ-okolica,Domžale,Domžale,"KRTINA, LE 6KM OD IZVOZA AC",280.0,samostojna,2011,,920.0,459000.0
6261756,Savinjska,Šmarje pri Jelšah,Šmarje pri Jelšah,KRTINCE,176.0,samostojna,1986,,1573.0,74000.0
6314082,Savinjska,Šmarje pri Jelšah,Šmarje pri Jelšah,KRTINCE,176.0,samostojna,1986,,1573.0,74000.0
6283370,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,KRVAVA PEČ,80.0,samostojna,1700,,769.0,49000.0
6270465,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,"KRVAVA PEČ, UZMANI",100.0,samostojna,1928,,780.0,55000.0
6177177,J. Primorska,Sežana,Hrpelje - Kozina,KRVAVI POTOK,156.1,samostojna,2009,2011,592.0,319000.0
6328771,J. Primorska,Sežana,Hrpelje - Kozina,KRVAVI POTOK,250.0,samostojna,1962,2017,2218.0,295000.0
6299114,J. Primorska,Sežana,Hrpelje - Kozina,KRVAVI POTOK,294.0,samostojna,1963,2008,2218.0,335000.0
6254727,J. Primorska,Koper,Koper,KUBED,155.0,samostojna,1988,1988,270.0,92000.0
6367630,J. Primorska,Koper,Koper,KUBED,155.0,samostojna,1800,1988,270.0,92000.0
1355365,S.Primorska,Tolmin,Tolmin,KUK,90.0,samostojna,1920,,802.0,19000.0
6374381,S.Primorska,Tolmin,Tolmin,KUK,184.0,samostojna,1989,,499.0,65000.0
6021040,Pomurska,Murska Sobota,Gornji Petrovci,KUKEČ,118.0,samostojna,2000,,2401.0,84000.0
6349865,Pomurska,Murska Sobota,Gornji Petrovci,KUKEČ,130.0,samostojna,1964,,,55000.0
6201286,Savinjska,Šmarje pri Jelšah,Bistrica ob Sotli,KUNŠPERK,37.0,samostojna,1987,,12462.0,37000.0
6346693,Pomurska,Ljutomer,Ljutomer,KURŠINCI,152.4,samostojna,1977,,,75000.0
6151921,Pomurska,Ljutomer,Ljutomer,KURŠINCI,177.8,samostojna,1858,,21867.0,180000.0
6236401,Pomurska,Murska Sobota,Puconci,KUŠTANOVCI,96.0,samostojna,1928,,290.0,10500.0
6360627,Pomurska,Murska Sobota,Kuzma,KUZMA,157.5,samostojna,1950,2004,5271.0,69000.0
6236965,S.Primorska,Idrija,Cerkno,LABINJE,180.0,dvostanovanjska,1980,,95000.0,280000.0
6262222,J. Primorska,Koper,Koper,LABOR,155.0,vrstna,1900,2007,194.0,83000.0
6086063,J. Primorska,Koper,Koper,"LABOR, NA SAMEM",131.0,samostojna,1950,,30000.0,170000.0
6089804,J. Primorska,Koper,Koper,"LABOR, NA SAMEM",131.0,samostojna,1950,,30000.0,170000.0
6262728,J. Primorska,Koper,Koper,"LABOR, PRI KOPRU, BREZ PROVIZIJE KUPCA",130.5,samostojna,1986,2016,579.0,325000.0
6163706,J. Primorska,Koper,Koper,"LABOR, STROGI CENTER VASI",96.0,samostojna,1960,,189.0,35000.0
6322621,S.Primorska,Tolmin,Kobarid,LADRA,250.0,samostojna,1998,,310.0,150000.0
6262043,Savinjska,Laško,Laško,LAHOV GRABEN,225.0,samostojna,1992,2012,1663.0,110000.0
6372762,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,116.1,dvojček,2013,,186.5,120000.0
6305948,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,167.0,dvojček,2015,,186.0,120000.0
6341911,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,320.0,samostojna,2007,,459.0,450000.0
6346668,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,320.0,samostojna,2005,,459.0,445000.0
6347284,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,320.0,samostojna,2007,2015,497.0,445000.0
6346695,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,327.8,samostojna,2007,,459.0,480000.0
6305949,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,334.0,dvojček,2015,,373.0,240000.0
6345943,Gorenjska,Kranj,Cerklje na Gorenjskem,LAHOVČE,432.0,samostojna,2007,,459.0,445000.0
6030866,Gorenjska,Kranj,Cerklje na Gorenjskem,"LAHOVČE, KOMENDA, KRANJ, VODICE, MENGEŠ",110.0,dvojček,2013,,168.0,115000.0
6337201,Gorenjska,Radovljica,Radovljica,LANCOVO,190.4,vrstna,2017,,177.0,215000.0
6369575,Gorenjska,Radovljica,Radovljica,"LANCOVO, BLIŽINA ŠOBCA IN BLEDA",272.0,samostojna,2007,,2175.0,411000.0
6285999,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LANIŠČE,46.0,vrstna,1954,2004,995.0,275000.0
6362168,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LANIŠČE,222.0,samostojna,1900,1998,694.0,265000.0
6358928,Podravska,Slovenska Bistrica,Slovenska Bistrica,LAPORJE,190.9,samostojna,1940,2017,2113.0,175000.0
6368339,Podravska,Slovenska Bistrica,Slovenska Bistrica,"LAPORJE, OKOLICA",65.9,samostojna,1970,2016,900.0,58000.0
6131263,Savinjska,Laško,Laško,LAŠKO,60.0,samostojna,1800,,20773.0,57000.0
6299337,Savinjska,Laško,Laško,LAŠKO,141.0,samostojna,2017,,687.0,83000.0
6350325,Savinjska,Laško,Laško,LAŠKO,212.0,samostojna,1900,,1832.0,79000.0
5928194,Savinjska,Laško,Laško,LAŠKO,292.0,samostojna,1972,2004,783.0,169900.0
6051902,Savinjska,Laško,Laško,LAŠKO,350.0,dvostanovanjska,1992,2013,22500.0,205000.0
6265901,Savinjska,Laško,Laško,LAŠKO,510.0,samostojna,1970,,4415.0,1050000.0
6063877,Savinjska,Laško,Laško,"LAŠKO, BLIŽINA CENTRA MESTA",330.0,samostojna,1992,2014,1476.0,205000.0
6332178,Savinjska,Laško,Laško,"LAŠKO, CENTER",150.0,samostojna,1900,2010,710.0,159900.0
6272378,Savinjska,Laško,Laško,"LAŠKO, CENTER MESTA",200.0,samostojna,1920,1980,1100.0,187000.0
6228394,Savinjska,Laško,Laško,"LAŠKO, OKOLICA",229.0,samostojna,1984,,510.0,79500.0
6355998,Savinjska,Laško,Laško,"LAŠKO, STRMCA",230.0,samostojna,1997,,1187.0,299000.0
6349195,Savinjska,Žalec,Prebold,LATKOVA VAS,135.0,samostojna,2015,,700.0,286000.0
6211771,Savinjska,Žalec,Prebold,LATKOVA VAS,165.0,samostojna,1948,2018,1134.0,127000.0
6300330,Savinjska,Žalec,Prebold,LATKOVA VAS,173.4,samostojna,1983,,450.0,260000.0
6357817,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LAVRICA,80.1,samostojna,2020,,224.0,235000.0
6361943,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LAVRICA,130.0,dvojček,1965,,517.0,210000.0
6322866,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LAVRICA,135.2,samostojna,1950,2011,449.0,299000.0
6349725,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LAVRICA,135.2,samostojna,2011,2020,449.0,310000.0
6347024,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LAVRICA,169.0,dvostanovanjska,2020,,376.0,319000.0
6327333,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,LAVRICA,210.0,dvostanovanjska,1990,2018,600.0,300000.0
6324485,LJ-okolica,Lj. V del (Moste-Polje),Dol pri Ljubljani,LAZE PRI DOLSKEM,128.0,samostojna,1998,,330.0,154000.0
6125401,Dolenjska,Kočevje,Loški Potok,LAZEC,87.85,samostojna,1989,,1649.0,88000.0
6259304,S.Primorska,Idrija,Cerkno,LAZEC,171.6,samostojna,1947,,2055.0,59000.0
6187577,Dolenjska,Kočevje,Loški Potok,LAZEC,408.0,samostojna,1989,,2020.0,88000.0
6323842,Dolenjska,Novo mesto,Žužemberk,LAZINA,,samostojna,1800,1945,244447.0,140000.0
6288597,Podravska,Maribor,Maribor,LAZNICA,180.0,samostojna,1985,2018,505.0,144800.0
6305506,J. Primorska,Sežana,Divača,LAŽE,321.0,samostojna,1930,2009,4692.0,590000.0
6257756,Podravska,Lenart,Sveta Ana,LEDINEK,188.4,samostojna,2011,,3942.0,285000.0
6363556,Savinjska,Celje,Vojnik,LEMBERG PRI NOVI CERKVI,238.3,samostojna,1979,2015,856.0,265000.0
6349226,Pomurska,Murska Sobota,Puconci,LEMERJE,110.0,samostojna,2006,,1400.0,59000.0
6365870,Pomurska,Murska Sobota,Puconci,LEMERJE,151.1,samostojna,1986,2006,1229.0,61000.0
6367179,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,103.0,atrijska,2008,,652.0,198000.0
6371632,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,120.81,vrstna,1993,,49.0,79000.0
6371502,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,136.5,samostojna,1920,2009,580.0,123000.0
6371432,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,138.81,samostojna,2021,,1181.0,226000.0
6372372,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,146.27,samostojna,2020,,1181.0,237000.0
6231008,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,151.7,dvojček,1969,,,109990.0
6352680,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,165.0,samostojna,2020,,501.0,149680.0
6372956,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,198.46,samostojna,2021,,1181.0,274000.0
6369308,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,208.7,samostojna,1977,2008,811.0,129500.0
6360761,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,256.0,samostojna,1990,,,75000.0
6371643,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,268.0,samostojna,1890,1995,,129900.0
6371583,Podravska,Lenart,Lenart,LENART V SLOVENSKIH GORICAH,547.0,samostojna,2011,,940.0,330000.0
6156803,Podravska,Lenart,Lenart,"LENART V SLOVENSKIH GORICAH, SPODNJA VOLIČINA",110.9,samostojna,1972,2012,1721.0,145000.0
6216442,Podravska,Lenart,Lenart,"LENART V SLOVENSKIH GORICAH, ZGORNJE PARTINJE 78",180.0,dvojček,2004,,,138000.0
6357286,Pomurska,Lendava,Lendava,LENDAVA,97.5,samostojna,1961,,526.0,50000.0
6145006,Pomurska,Lendava,Lendava,LENDAVA,109.0,samostojna,1938,2008,1600.0,72000.0
6362062,Pomurska,Lendava,Lendava,LENDAVA,150.0,samostojna,1960,2019,2040.0,36000.0
6368348,Pomurska,Lendava,Lendava,LENDAVA,225.4,samostojna,1972,2006,1044.0,95000.0
6200982,Pomurska,Lendava,Lendava,"LENDAVA, PANONSKO NASELJE 45",159.0,samostojna,1981,2014,987.0,74900.0
6371367,Pomurska,Lendava,Lendava,"LENDAVA, V BLIŽINI CENTRA",177.0,samostojna,1972,,900.0,67000.0
6186528,Pomurska,Lendava,Lendava,LENDAVSKE GORICE,80.0,samostojna,1980,,1602.0,32000.0
6343956,Pomurska,Lendava,Lendava,LENDAVSKE GORICE,90.0,samostojna,1989,2012,1401.0,52000.0
6365200,Pomurska,Lendava,Lendava,LENDAVSKE GORICE,106.0,samostojna,1979,2020,3440.0,120000.0
6152269,Pomurska,Lendava,Lendava,LENDAVSKE GORICE,177.5,samostojna,1975,,2277.0,110000.0
6372170,Pomurska,Lendava,Lendava,LENDAVSKE GORICE,275.6,dvostanovanjska,1980,,1170.0,185000.0
6311808,S.Primorska,Tolmin,Bovec,LEPENA,132.5,samostojna,1997,,17610.0,595000.0
6366732,Gorenjska,Radovljica,Radovljica,LESCE,180.0,samostojna,1978,,234.0,130000.0
